date,mean,mode,probability,iterations,demPopWins,gopPopWins,demMismatch,gopMismatch,demLandslide,gopLandslide,demGains,demLosses,demSupermajority,gopSupermajority
1469595600000,26.011900000003124,22,0.3487499999999657,40000,0.8982750000007895,0.10172499999921047,0.5495250000000536,0,0.18002499999998425,0.00020000000000000004,0.9929000000009892,0.004924999999010786,0.000125,0
1469509200000,25.76350000000295,18,0.3412499999999665,40000,0.8954000000007835,0.10459999999921654,0.5541500000000633,0,0.17339999999998498,0.0003500000000000001,0.99325000000099,0.004899999999010046,0.00022500000000000005,0
1469422800000,27.681250000002933,24,0.3967999999999604,40000,0.9396750000008769,0.06032499999912311,0.5428750000000395,0,0.20462499999998154,0.000025,0.998025000001,0.001449999998999971,0.00007500000000000001,0
1469336400000,27.597650000002943,23,0.39384999999996073,40000,0.9395500000008766,0.06044999999912337,0.5457000000000455,0,0.20194999999998184,0.000025,0.9981250000010002,0.0012499999989997602,0.000025,0
1469250000000,27.596275000002947,26,0.3938999999999607,40000,0.9398750000008773,0.060124999999122686,0.5459750000000461,0,0.2024249999999818,0.00005,0.9979250000009998,0.0013499999990001824,0.00017500000000000003,0
1469163600000,27.50677500000296,27,0.3906749999999611,40000,0.9386250000008747,0.061374999999125324,0.5479500000000502,0,0.200474999999982,0.000025,0.9978750000009997,0.0014499999990002879,0.000025,0
1469077200000,26.751750000003028,22,0.3684749999999635,40000,0.9290500000008545,0.07094999999914553,0.5605750000000769,0,0.18482499999998372,0.000125,0.9974000000009987,0.0018249999990012904,0.000025,0
1468990800000,26.64057500000291,22,0.36482499999996393,40000,0.9273500000008509,0.07264999999914912,0.562525000000081,0,0.18119999999998412,0.00005,0.9970000000009979,0.0020749999990021346,0,0
1468904400000,26.627075000002833,20,0.3630749999999641,40000,0.9276500000008515,0.07234999999914848,0.5645750000000853,0,0.18004999999998425,0.00007500000000000001,0.9968250000009975,0.002274999999002504,0.00015000000000000001,0
1468818000000,27.179900000003073,24,0.37817499999996246,40000,0.9048500000008034,0.0951499999991966,0.5266750000000053,0,0.2049999999999815,0.0003000000000000001,0.9935750000009906,0.005049999999009362,0.00045000000000000015,0
1468731600000,27.271950000003102,20,0.3831499999999619,40000,0.9050250000008038,0.09497499999919623,0.5218749999999952,0,0.209449999999981,0.00015000000000000001,0.9933250000009901,0.004774999999009888,0.0003500000000000001,0
1468645200000,27.296450000003063,23,0.38467499999996174,40000,0.9087500000008116,0.09124999999918837,0.5240749999999998,0,0.2086999999999811,0.00025000000000000006,0.9933500000009902,0.0049999999990098356,0.0003250000000000001,0
1468558800000,27.121975000002976,17,0.38004999999996225,40000,0.9059250000008057,0.09407499999919433,0.5258750000000036,0,0.20344999999998167,0.0003250000000000001,0.9931750000009898,0.004999999999010204,0.0003250000000000001,0
1468472400000,27.01455000000317,22,0.3766999999999626,40000,0.9000000000007932,0.09999999999920683,0.5232999999999982,0,0.20307499999998171,0.00045000000000000015,0.9934000000009903,0.004999999999009731,0.00022500000000000005,0
1468386000000,27.096125000002758,16,0.3784999999999624,40000,0.8897500000007715,0.11024999999922847,0.5112499999999728,0,0.20812499999998116,0.0006999999999999998,0.9893750000009818,0.008549999999018225,0.00047500000000000016,0
1468299600000,27.14527500000284,19,0.3812749999999621,40000,0.887125000000766,0.112874999999234,0.5058499999999614,0,0.21099999999998084,0.00042500000000000014,0.9890500000009811,0.00872499999901891,0.0003750000000000001,0
1468213200000,27.506150000002776,20,0.38827499999996135,40000,0.8765000000007436,0.12349999999925643,0.48822499999995034,0,0.22439999999997937,0.0011749999999999998,0.9849750000009725,0.011999999999027514,0.0009749999999999993,0
1468126800000,27.328450000002732,21,0.3867499999999615,40000,0.8704750000007309,0.12952499999926914,0.48372499999995083,0,0.22359999999997945,0.001650000000000001,0.9837500000009699,0.0133749999990301,0.0011249999999999997,0
1468040400000,27.32250000000272,19,0.38207499999996203,40000,0.8679250000007255,0.13207499999927452,0.4858499999999506,0,0.2212499999999797,0.0013500000000000003,0.9830250000009684,0.013624999999031632,0.0012,0
1467954000000,27.561950000002696,17,0.391224999999961,40000,0.8531500000006943,0.1468499999993057,0.46192499999995323,0,0.2304749999999787,0.002150000000000001,0.9775750000009569,0.017874999999043142,0.0017250000000000013,0
1467867600000,26.587250000002655,18,0.37022499999996333,40000,0.8307000000006469,0.16929999999935308,0.4604749999999534,0,0.21539999999998036,0.003149999999999995,0.9703250000009416,0.024524999999058446,0.0018750000000000017,0.00005
1467781200000,25.687600000002277,21,0.35094999999996546,40000,0.8049000000005925,0.19509999999940753,0.4539499999999541,0,0.20339999999998168,0.005699999999999979,0.9614000000009227,0.03334999999907728,0.002150000000000001,0
1467694800000,26.625100000002334,19,0.37112499999996323,40000,0.7918250000005649,0.20817499999943512,0.4206999999999578,0,0.22344999999997947,0.008749999999999994,0.947800000000894,0.04547499999910599,0.0041999999999999885,0.000025
1467608400000,26.462050000002336,21,0.3689499999999635,40000,0.7921250000005655,0.20787499999943448,0.4231749999999575,0,0.22469999999997933,0.008799999999999995,0.9462500000008908,0.046649999999109265,0.004049999999999989,0.000025
1467522000000,26.577900000002217,15,0.36819999999996356,40000,0.7888750000005587,0.21112499999944134,0.4206749999999578,0,0.22717499999997906,0.009250000000000008,0.9465750000008915,0.04567499999910858,0.004424999999999987,0.000025
1467435600000,26.440675000002244,16,0.36829999999996355,40000,0.7902250000005615,0.2097749999994385,0.42192499999995764,0,0.22664999999997912,0.008774999999999995,0.9482000000008949,0.044999999999105145,0.00392499999999999,0.00007500000000000001
1467349200000,26.483375000002155,16,0.3671249999999637,40000,0.7879500000005567,0.2120499999994433,0.42082499999995776,0,0.2259749999999792,0.00859999999999999,0.9468750000008921,0.04619999999910794,0.004049999999999989,0.000025
