id,prob,gap,stddev,flip
OH-6,0.01935999999999938,-0.08815080168872658,0.04254682258734289,false
OH-7,0,-0.8916409303000183,0.048102419973955875,false
OH-8,0,-0.28990461638295784,0.04400780789119493,false
OH-9,0.9999999999980838,0.46405704437564976,0.04523098750262295,false
OH-10,0,-0.22813634918080955,0.04356572168622084,false
OH-11,0.9999999999980838,0.6973742870660908,0.04681966003368386,false
OH-12,0,-0.2951717628907882,0.04404530045214,false
OH-13,0.9999999999980838,0.4786089714368187,0.045331700519090606,false
OH-2,0,-0.21089248789756398,0.04344150108893148,false
OH-15,0,-0.21211508262684842,0.04345032006204479,false
OH-16,0.00002,-0.16639439624335772,0.04311929440426002,false
OH-14,0,-0.19399902518304563,0.043319459254741725,false
OK-1,0,-0.8916409303000183,0.048102419973955875,false
OK-3,0,-0.463941275219095,0.04523018537207904,false
OK-4,0,-0.3530826990107745,0.044455436645706566,false
OK-5,0.001390000000000003,-0.12944201492734267,0.042849884192928414,false
OK-2,0,-0.3459200972560241,0.04440491503639705,false
OR-2,0,-0.339023725811891,0.04435621691456618,false
OR-3,0.9999999999980838,0.6354993259534615,0.04640364902489918,false
OR-4,0.9999999999980838,0.31820564216297886,0.044208886464908094,false
OR-5,0.9999999999980838,0.2528405132336793,0.04374306980450352,false
OR-1,0,-0.23629255445445896,0.043624353792088386,false
PA-1,0.9999999999980838,0.7651019582199986,0.0472708244474125,false
PA-2,0.9999999999980838,0.8624285387565234,0.04791172189976415,false
PA-3,0.007399999999999867,-0.10426141062378425,0.04266532436006215,false
PA-4,0,-0.38236759493972644,0.04466140395837484,false
PA-5,0.000030000000000000004,-0.1635629460362077,0.04309871061351827,false
PA-6,0.3404500000001997,-0.017459584319891863,0.04202290263226272,false
PA-7,0.0008900000000000017,-0.1324192397099067,0.04287165307234384,false
PA-8,0.0012500000000000026,-0.12968351944688708,0.0428516504384059,false
PA-9,0.00009,-0.16207602899201046,0.04308789723636596,false
PA-10,0,-0.269376314778895,0.04386137763645525,false
PA-11,0,-0.21778391429499377,0.04349118781806348,false
PA-12,0.033989999999999736,-0.07719490605967116,0.04246604746825042,false
PA-13,0.9999999999980838,0.4507538565585209,0.045138720323445354,false
PA-14,0.9999999999980838,1.1083590696999817,0.04949421354169549,false
PA-15,0,-0.8916409303000183,0.048102419973955875,false
PA-16,0.13894999999999819,-0.046031374876861764,0.042235441780342116,false
PA-17,0.9999999999980838,0.24352335225507069,0.04367626764724477,false
PA-18,0,-0.8916409303000183,0.048102419973955875,false
RI-1,0.9999999999980838,0.30092772220454256,0.04408623601562073,false
RI-2,0.9999999999980838,0.3548041210230818,0.044467570188094184,false
SC-2,0.00006,-0.16334435110409212,0.043097121085368034,false
SC-4,0,-0.7400330697977674,0.04710433305442566,false
SC-5,0.010159999999999754,-0.09876074531043827,0.04262490119106208,false
SC-6,0.9999999999980838,0.5779148610187694,0.046013105879194334,false
SC-7,0.01572999999999953,-0.09136225209755106,0.042570470772329574,false
SC-1,0,-0.825740996802385,0.047671145534403506,false
SC-3,0,-0.3157639967171052,0.04419157465525163,false
SD,0,-0.22223347008193706,0.04352323868587466,false
TN-1,0,-0.7200126231371876,0.04697094631862689,false
TN-3,0.00005,-0.16942333483053462,0.04314130300365504,false
TN-4,0.002300000000000005,-0.1217224882914637,0.04279338895889396,false
TN-5,0.9999999999980838,0.3745702755907229,0.04460665654292301,false
TN-6,0,-0.3728281206860218,0.0445944151427645,false
TN-7,0,-0.32388269285645976,0.04424911183640982,false
TN-8,0,-0.3541456378523808,0.044462929222511834,false
TN-9,0.9999999999980838,0.6249013262422382,0.046332019594969805,false
TN-2,0,-0.391014247401565,0.0447220364388781,false
TX-1,0,-0.44096780159781046,0.04507072641121869,false
TX-2,0,-0.27473452740985266,0.043899645363342905,false
TX-3,0,-0.7117450668345859,0.046915752875242675,false
TX-4,0,-0.8916409303000183,0.048102419973955875,false
TX-5,0,-0.745240515959223,0.04713896594234021,false
TX-6,0.000640000000000001,-0.1387137004396247,0.04291764057599719,false
TX-7,0.00001,-0.17880953223132634,0.04320943294880113,false
TX-8,0,-0.7848865574917792,0.04740180813213252,false
TX-9,0.9999999999980838,1.016571573914951,0.04890957681625471,false
TX-10,0.00004,-0.1720614221961988,0.04316046249136885,false
TX-11,0,-0.794337168612695,0.04746424821128855,false
